,y1,x1,x2
688,7.187638429,2.903701765,5.879271433
689,4.673290448,5.875812506,0.89769759
690,11.36604468,6.524449352,-0.65723737
691,7.948212186,5.272515614,2.873651885
692,11.40225051,4.713491264,2.303544398
693,9.979023044,6.207387538,-0.60504422
694,7.811029603,5.493973277,3.025430335
695,11.46966569,9.343038092,-2.293529992
696,8.036475676,9.545713172,-5.353852407
697,11.26340633,7.310006758,-0.821525976
698,3.304901455,9.904212255,-5.618534291
699,4.955845434,5.357816974,2.461947975
700,3.510554144,6.29884056,1.033059626
701,7.167570866,0.082322445,10.27494025
702,3.658994821,9.861684064,-6.030514911
703,10.02606615,5.190650828,2.868011167
704,11.37900159,6.621007405,0.210652139
705,9.897581623,6.316186178,1.61295486
706,9.861950015,7.343778741,-0.983124601
707,8.509041874,6.681628001,1.377679176
708,12.27352497,6.416119235,2.190451783
709,10.38742234,5.835655811,1.024079995
710,11.05033283,7.407414729,-0.364376417
711,6.304286003,5.441099436,1.199855229
712,4.715545194,6.952296235,-1.682567371
713,10.16038838,0.231130524,9.485802083
714,7.806184254,0.052381391,8.610087622
715,11.26200218,9.338399826,-3.655962834
716,8.769815508,4.94936683,2.774097302
717,11.79443215,6.38389433,1.016194998
718,10.77459443,0.244205352,9.42806249
719,6.434495811,6.68159914,0.007135481
720,5.103271567,0.757077141,9.38828854
721,11.33744069,7.788288584,-2.313416247
722,10.16371439,5.49543482,0.960591686
723,11.35569408,6.589827188,1.38783052
724,10.71178188,2.365320523,5.673118884
725,5.744293544,0.240405102,10.50363687
726,3.55259891,9.754589952,-4.95348108
727,8.02549894,1.383904277,6.055907873
728,4.66964618,0.895517329,8.951653709
729,3.423103772,8.565312515,-1.608642189
730,10.98847619,8.845855994,-3.89039046
731,7.932222388,9.830055116,-6.711753656
732,10.06699969,9.30172621,-2.234353733
733,3.967508188,3.064853484,5.760556961
734,6.756496011,8.315436721,-3.852667357
735,8.629163053,6.579912631,-0.426174253
736,12.13882402,1.564076813,7.818257118
737,9.008937927,9.793261159,-4.575086733
738,3.290074493,7.502830022,1.058277949
739,6.159926923,4.231132467,4.186326182
740,10.66020356,1.821346562,6.164514255
741,11.10673262,9.146913355,-3.812373107
742,10.95094937,5.759251898,1.300520676
743,7.694341786,3.031516643,5.93037037
744,9.193693955,8.256721899,-3.374528934
745,12.84153773,2.363068778,6.887150452
746,12.60912957,0.917930098,9.956272114
747,4.978456825,4.296590418,4.27375266
748,7.313175436,3.280534465,4.917999588
749,13.39346469,3.439978748,7.045188615
750,10.99556171,5.243197239,2.933958418
751,4.21798069,7.966976913,-1.703073779
752,11.16146619,0.949795747,8.067778042
753,10.58472821,2.159904011,6.021867235
754,8.096970717,1.517711258,7.178884302
755,4.559461677,1.739934504,8.327797145
756,6.309725028,0.134551802,10.11851116
757,8.882807103,6.619557966,-0.017286124
758,11.04345996,3.690199279,5.878842186
759,7.211894166,9.820517485,-4.879505094
760,8.39356001,4.607907557,3.50887088
761,13.63107734,3.267654798,5.634818657
762,10.78260285,5.416302613,1.055289811
763,13.0551951,1.366952222,8.78700419
764,7.372615561,0.269944875,9.357664886
765,10.34481224,2.984121768,6.290866161
766,3.964682641,3.438363746,3.233812798
767,11.12859886,3.139112594,4.686960603
768,6.687546474,3.260495153,4.59289137
769,5.210211646,5.508293763,1.867011944
770,5.577714381,4.377899615,2.378316772
771,4.408841432,4.702373971,3.227311759
772,6.965257244,8.218728253,-1.681246107
773,9.36575918,3.59736898,4.364591503
774,7.01448971,4.496574413,1.490502435
775,5.45426256,0.202564744,8.782950251
776,6.399719712,0.52295652,10.30461994
777,4.59965177,2.262721653,7.830046666
778,7.349127664,3.975111081,2.897120974
779,5.877618533,0.568952463,9.118392818
780,6.372719543,6.551769311,0.811000315
781,9.174541487,3.859937829,2.945467163
782,3.768883956,5.534723788,1.334077154
783,9.928515272,2.44482948,5.634042115
784,4.912060556,1.179888484,8.33256876
785,12.36822378,4.317235027,2.393382543
786,8.693081761,6.770632232,-1.752341746
787,4.02295854,4.119374242,3.572559738
788,5.890669553,2.307683947,4.971549304
789,8.922433469,8.210153065,-2.569548123
790,8.505467667,2.595936607,4.547445477
791,5.486985599,1.334854015,6.513558787
792,8.763889973,8.520105043,-3.233298569
793,5.84836518,2.54341756,7.510459142
794,6.331771561,0.017430226,9.136858235
795,7.696495613,1.91120419,6.127837919
796,10.26312475,9.089896546,-4.185311181
797,8.266649612,4.471719377,6.530175472
798,10.77165069,9.419950871,-5.107346492
799,7.627831235,6.200031692,1.430188588
800,11.7271535,3.1641956,4.922905194
801,3.96683267,9.847617766,-3.467217101
802,6.407412732,7.120908666,-0.472657649
803,9.745685665,8.106728515,-1.563927855
804,9.658171379,2.757965392,5.745474437
805,7.196489407,6.93261405,1.248623231
806,10.61023344,9.039018375,-3.877092946
807,11.26722479,5.440293448,2.955924532
808,10.60413329,3.227599463,4.223106271
809,5.937840497,3.848151197,4.658500134
810,3.937611788,6.324304144,-1.38283441
811,3.16618673,7.800375356,-2.428595346
812,10.080585,8.602666392,-0.702042094
813,11.19977977,9.833643583,-4.991249008
814,12.36076754,6.182019154,3.032985051
815,11.90303543,7.08143048,0.100522219
816,9.566989957,5.411431543,1.802107126
817,10.62765892,9.372547257,-5.211534726
818,8.443972262,8.647673763,-1.986561491
819,12.25659863,9.521861884,-4.90077396
820,3.821585659,3.998298985,4.500447461
821,10.11574302,3.163250866,7.018643521
822,5.646782075,2.18606103,5.972811466
823,6.631029976,3.561825301,4.426815868
824,8.228888758,0.111446341,10.66884004
825,7.648097977,3.028691872,6.599678875
826,4.12868657,9.570532027,-4.836791723
827,7.981038901,6.542932936,0.967405918
828,8.802115107,4.740946111,4.473172689
829,8.885000364,3.764295084,4.121324787
830,5.42753986,8.54374419,-4.295798699
831,6.703282563,2.467698425,5.498499222
832,8.445023479,6.952319473,-0.446578765
833,7.771838713,9.48686349,-5.697523403
834,7.04301846,6.707168138,1.01013927
835,12.06354265,2.468190922,5.876264953
836,9.729494636,3.445661573,4.569106678
837,6.674510115,3.77111095,3.439665307
838,12.6263384,0.939907639,8.703408069
839,9.711290257,2.610756899,7.445922568
840,12.97864588,3.780771182,4.110893068
841,5.876673799,7.373850343,-1.684761085
842,9.209426172,9.230327683,-3.436465293
843,4.521269472,5.099120394,2.842551596
844,9.797160066,9.92081278,-5.048297074
845,8.95821863,5.900300252,2.177954506
846,12.12807756,3.50538342,4.96950975
847,9.102284023,4.028147017,3.667956022
848,4.894307316,0.512992078,8.338268021
849,7.457086937,5.096629672,4.815696684
850,6.500723181,1.660915539,7.024246829
851,7.125126803,1.066426341,9.805841018
852,6.797105914,1.096394742,6.911101018
853,9.401013349,1.139136518,8.165264898
854,12.04353064,8.011935353,-2.328169252
855,3.53694486,6.076095016,-0.311624702
856,8.712637445,8.051361113,-1.950819718
857,7.711267261,9.581324903,-4.174910793
858,6.954501978,9.215402515,-3.856617066
859,11.62308204,1.434490797,10.19939329
860,5.947701223,8.422807425,-2.687497097
861,12.56280168,4.547232657,4.12496828
862,3.840628687,3.71317955,3.935799106
863,13.85260052,2.598683028,6.736494246
864,6.232674668,2.979668053,5.707401915
865,3.275506407,8.26557471,-1.799535142
866,9.627328846,6.204136657,0.111035754
867,3.682979243,9.724958173,-4.921334486
868,11.91283662,3.449638914,5.331962341
869,14.0072322,1.57196834,7.188278959
870,12.55702573,3.217503943,7.068473049
871,9.127002569,7.078390126,-1.319925151
872,11.18244346,7.263884672,0.065212681
873,11.47155746,5.135004448,3.520977847
874,9.05760126,0.464946772,7.96781001
875,10.01894532,3.760661809,3.343721713
876,9.462216473,1.663234106,7.623322529
877,4.5085678,6.13535048,-0.398995058
878,11.05943475,3.762432104,5.612933654
879,9.81196142,3.652756785,3.835614108
880,5.306690921,3.579444601,4.468133884
881,5.779334796,5.464239398,1.22256295
882,6.47569463,3.407103829,5.64067661
883,11.94056547,7.064233853,-0.147826731
884,12.68252215,4.534089798,2.106777756
885,12.27388402,8.736772989,-4.334323757
886,5.577524937,7.534153822,-2.436507545
887,10.92542644,0.994749945,9.01400302
888,6.134768122,4.449036894,4.135568727
889,12.37892617,8.211644434,-2.087435877
890,11.81863538,3.892390667,3.193180942
891,13.48599751,1.98751224,7.156044929
892,9.624870442,7.998316314,-1.075794405
893,10.06306077,0.779051634,7.274443068
894,8.595303506,0.397846713,8.371452681
895,8.533863549,0.038414374,8.885238316
896,5.392779395,1.39857647,8.769607343
897,4.009958392,7.981710227,-3.862765408
898,10.48332729,5.666856866,1.067347217
899,8.014593378,9.912835176,-4.679148445
900,4.977294384,2.306016921,8.414156701
901,4.693308627,5.055729256,3.992997282
902,7.662641021,4.676369657,1.352414294
903,9.241481582,0.511899239,6.607694781
904,4.61052661,6.945311907,0.77040672
905,5.464960637,6.875552488,-1.184663374
906,11.87594454,2.167965807,5.299564867
907,12.70830841,1.540589025,7.087692975
908,10.2837432,5.509939126,1.799325408
909,12.22774383,8.622652947,-2.900840499
910,5.57101739,9.924094793,-2.741601916
911,4.2588798,1.272536241,8.417349862
912,6.639855719,7.879576813,-2.237569131
913,5.49063254,4.937266374,3.815101835
914,12.099134,5.884358217,0.840451328
915,9.494504461,6.169542694,-0.377693559
916,7.890975573,2.212709293,7.001029381
917,4.42468053,9.993142693,-4.777861763
918,7.542567938,5.340906603,1.361862371
919,6.860707131,5.355560929,2.687468194
920,5.078679784,7.089342247,-0.394759935
921,7.963177097,7.159907999,0.377117
922,10.1056395,8.468844595,-3.76391764
923,10.97182525,7.014882232,-0.008532642
924,11.07124719,9.785192115,-3.561963001
925,10.37726403,3.296409575,5.308203345
926,7.344809779,6.964390106,-0.498271073
927,11.32322,2.505393804,6.439504171
928,7.713707187,1.788478156,7.155154642
929,5.052251423,9.843922015,-4.663162396
930,6.582106646,1.765009984,7.07607654
931,8.145136417,7.23694687,-0.788505584
932,11.98272753,6.136099698,0.782957416
933,6.396211691,3.504655936,4.57650159
934,5.436830821,5.570438367,-0.131841634
935,12.24665842,7.641707768,-3.334624563
936,6.945529397,6.698013218,1.115983351
937,5.456602947,9.561979126,-3.707561334
938,10.36835113,5.176520697,2.440788034
939,4.83646962,8.588609025,-2.91300168
940,4.599997028,8.413083667,-3.211612914
941,4.187392857,7.815446032,-2.401769601
942,5.778525585,5.487487498,1.848127229
943,9.82069333,5.208153531,1.817884897
944,7.458163921,2.826053693,5.625084456
945,6.58509891,1.392492554,9.692138551
946,3.713308651,4.680762612,4.461524225
947,6.777026166,4.964669296,1.146165459
948,9.721764781,4.82579483,1.997660716
949,11.23412692,9.788543901,-5.56089253
950,7.983716361,8.72424854,-3.078607072
951,10.81468988,1.327835969,8.56885316
952,9.893272463,0.675766733,9.21988481
953,11.98602279,8.724965234,-0.870152725
954,9.90620666,0.369453344,11.83145519
955,12.35799586,2.693128127,7.18768096
956,12.97509661,6.335964266,2.037174058
957,7.303223205,0.141343679,10.73407356
958,5.914495103,9.968711606,-6.331656838
959,4.736291432,1.12052209,8.201642563
960,4.623213603,8.758102308,-2.630452415
961,4.102958605,4.819235916,4.856059682
962,9.186959323,0.230530931,9.990209786
963,9.05436457,9.450688756,-2.861308557
964,7.235872262,6.691677924,-0.306943439
965,3.259927939,8.231774566,-0.575171078
966,10.05342355,6.06525572,0.380529717
967,5.729547454,7.965283007,-1.910843684
968,7.443055169,0.484406259,7.678807662
969,6.569640504,8.472249329,-3.370974166
970,11.3048193,5.45153429,2.425206976
971,5.302760875,3.169523876,5.340601957
972,8.087802584,7.693262836,-0.956241507
973,6.090496553,9.49379666,-2.537722307
974,11.45488318,5.38966608,3.31155541
975,11.92491389,2.636767898,8.039289211
976,5.70736371,6.503302949,0.302019887
977,9.667787595,0.838520592,8.452754715
978,4.108892982,6.379000491,0.207385523
979,6.113831607,3.984134851,4.152422184
980,9.776953462,8.996210396,-0.598798605
981,7.388866677,9.535186854,-4.762698221
982,8.010215692,8.256315126,-4.492273878
983,11.66167537,0.05450479,8.657119319
984,8.129363361,4.395831618,3.906431613
985,5.424626275,5.048186237,2.12172147
986,4.124333284,2.937753673,4.479114785
987,9.449166445,9.750561237,-3.626378619
988,8.453496818,1.295751417,6.756573445
989,6.269188102,3.497833367,5.814268678
990,7.004835294,5.892434863,2.048150218
991,10.15576271,8.187884348,-2.062773261
992,5.759323569,1.334522846,7.829148642
993,9.030886116,0.737902438,6.382547341
994,9.234695793,0.113817344,8.530763951
995,8.504557631,1.310131755,9.478746488
996,12.78434211,2.061391771,4.495885056
997,7.321437568,1.651231451,8.665336017
998,4.218915678,5.18219973,2.057907325
999,6.265822877,4.732164473,1.230805412
1000,7.125919506,5.299631704,0.916895925
